Calendar year,Year level,Domain,State/territory,Student attribute,Subgroup,Reporting flag,Enrolled students,Participation (%),Participation (Num),Average NAPLAN score,Average NAPLAN score confidence interval,NAPLAN score standard deviation,Exempt (%),Needs additional support (%),Developing (%),Strong (%),Exceeding (%),Exceeding (CI),Strong or above (%),Strong or above (CI),Developing or above (%),Developing or above (CI)
2023,3,Spelling,Queensland,Parental occupation,Senior managers and professionals,,"18,965",95.2,"18,056",416.2,2.6,80.8,0.5,6.6,25.8,48.5,18.6,1.1,67.1,1.2,92.9,0.6
2023,3,Spelling,Queensland,Parental occupation,Other managers and associate professionals,,"13,381",94.1,"12,591",401.9,2.6,82.6,0.6,9.6,29.1,46.2,14.5,1.0,60.7,1.3,89.8,0.7
2023,3,Spelling,Queensland,Parental occupation,"Skilled trades, clerical and sales",,"15,286",92.4,"14,130",379.5,2.4,85.4,0.7,15.9,33.4,40.4,9.6,0.7,50.0,1.3,83.4,0.8
2023,3,Spelling,Queensland,Parental occupation,"Unskilled manual, office & sales",,"7,367",90.8,"6,687",365.1,3.1,89.8,1.4,21.8,32.6,36.2,7.9,0.8,44.2,1.6,76.8,1.3
2023,3,Spelling,Queensland,Parental occupation,Not in paid work for 12 months,,"3,908",84.8,"3,314",339.5,4.3,96.3,1.9,32.8,30.8,28.7,5.9,0.8,34.5,2.1,65.3,2.0
2023,3,Spelling,Queensland,Parental occupation,Parental occupation not stated/unknown,,"9,296",87.7,"8,151",367.7,5.2,97.5,3.1,22.6,28.6,35.7,10.0,1.2,45.6,2.4,74.3,1.9
2023,3,Spelling,Queensland,Indigeneity by ABS remoteness,Indigenous major cities,,"2,285",86.7,"1,982",346.5,5.2,91.9,1.7,28.5,34.3,29.4,6.1,1.1,35.5,2.6,69.8,2.6
2023,3,Spelling,Queensland,Indigeneity by ABS remoteness,Indigenous inner regional,,"1,621",87.4,"1,416",335.6,6.8,91.6,1.9,32.8,33.6,27.5,4.2,1.1,31.7,2.8,65.3,3.3
2023,3,Spelling,Queensland,Indigeneity by ABS remoteness,Indigenous outer regional,,"1,744",86.7,"1,512",332.0,8.6,91.7,1.0,34.9,32.3,27.8,4.0,1.1,31.8,3.5,64.1,4.2
2023,3,Spelling,Queensland,Indigeneity by ABS remoteness,Indigenous remote,,330,81.8,270,281.6,18.8,90.2,1.2,59.4,23.5,14.8,1.2,1.2,15.9,6.0,39.4,9.0
2023,3,Spelling,Queensland,Indigeneity by ABS remoteness,Indigenous very remote,,523,76.7,401,276.1,14.4,94.3,1.3,58.9,24.7,14.1,1.0,1.1,15.1,4.2,39.8,6.7
2023,3,Spelling,Queensland,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"41,301",93.6,"38,673",402.9,3.1,85.9,1.1,10.5,27.5,45.3,15.5,0.9,60.9,1.4,88.4,0.8
2023,3,Spelling,Queensland,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"10,857",91.7,"9,951",377.7,3.6,85.2,0.9,16.5,33.2,40.2,9.2,0.9,49.3,1.8,82.6,1.4
2023,3,Spelling,Queensland,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"7,538",92.5,"6,970",382.6,4.5,85.5,0.6,15.0,32.5,41.4,10.5,1.3,51.9,2.2,84.4,1.6
2023,3,Spelling,Queensland,Indigeneity by ABS remoteness,Non-Indigenous remote,,596,92.6,552,375.1,8.6,85.8,1.0,17.0,34.7,37.9,9.4,2.8,47.3,5.4,81.9,3.8
2023,3,Spelling,Queensland,Indigeneity by ABS remoteness,Non-Indigenous very remote,,337,90.5,305,356.2,11.8,81.7,0.9,22.4,39.3,31.8,5.6,2.7,37.3,6.9,76.7,5.7
2023,3,Spelling,South Australia,All,All,,"21,108",94.7,"19,983",403.3,3.2,82.3,3.0,9.4,27.0,46.4,14.2,1.0,60.5,1.7,87.5,1.1
2023,3,Spelling,South Australia,Gender,Male,,"10,774",93.8,"10,104",400.1,3.7,84.2,4.0,10.6,27.2,44.4,13.9,1.2,58.3,1.9,85.5,1.4
2023,3,Spelling,South Australia,Gender,Female,,"10,333",95.6,"9,878",406.6,3.3,80.1,2.0,8.2,26.9,48.4,14.5,1.1,62.9,1.8,89.7,1.1
2023,3,Spelling,South Australia,Indigeneity,Indigenous,,"1,204",84.9,"1,022",341.6,6.5,89.8,7.9,28.3,30.6,29.3,3.9,1.1,33.2,3.5,63.9,3.2
2023,3,Spelling,South Australia,Indigeneity,Non-Indigenous,,"19,687",95.3,"18,765",407.0,3.1,80.3,2.7,8.2,26.8,47.5,14.8,1.0,62.3,1.6,89.1,1.0
2023,3,Spelling,South Australia,ABS remoteness,Major cities,,"16,348",94.9,"15,517",410.3,3.6,80.4,3.2,7.8,25.2,48.2,15.6,1.2,63.9,1.9,89.1,1.3
2023,3,Spelling,South Australia,ABS remoteness,Inner regional,,"1,751",94.6,"1,656",381.3,7.5,83.6,2.2,14.6,33.0,40.9,9.3,1.7,50.2,4.1,83.2,2.9
2023,3,Spelling,South Australia,ABS remoteness,Outer regional,,"2,284",94.1,"2,149",382.0,5.6,83.0,2.1,14.3,33.0,41.2,9.5,1.7,50.7,3.0,83.6,2.2
2023,3,Spelling,South Australia,ABS remoteness,Remote,,535,96.4,516,374.6,9.7,81.6,4.1,15.6,36.5,35.6,8.3,3.2,43.9,5.2,80.3,4.3
2023,3,Spelling,South Australia,ABS remoteness,Very remote,,190,76.3,145,341.6,28.3,98.7,7.4,28.1,29.7,30.4,4.4,2.7,34.8,11.3,64.5,11.5
2023,3,Spelling,South Australia,Language background,Non-LBOTE,,"14,751",94.5,"13,934",395.0,2.9,80.7,2.3,10.6,29.8,45.9,11.4,0.7,57.3,1.6,87.1,1.1
2023,3,Spelling,South Australia,Language background,LBOTE,,"5,049",95.8,"4,835",432.3,5.0,79.8,5.1,5.0,18.0,48.7,23.2,2.2,71.9,2.7,89.8,1.9
2023,3,Spelling,South Australia,Parental education,Parental education: bachelor,,"9,566",96.0,"9,188",428.1,3.0,74.3,2.1,3.7,21.7,52.2,20.4,1.4,72.6,1.6,94.2,0.9
2023,3,Spelling,South Australia,Parental education,Parental education: diploma,,"2,699",94.9,"2,562",395.0,3.9,78.4,2.2,9.6,31.3,45.5,11.4,1.5,56.9,2.4,88.2,1.4
2023,3,Spelling,South Australia,Parental education,Parental education: certificate,,"5,478",93.8,"5,137",381.8,3.2,80.0,3.1,13.8,32.9,42.0,8.1,0.9,50.2,1.8,83.1,1.4
2023,3,Spelling,South Australia,Parental education,Parental education: Year 12,,"1,156",95.7,"1,106",389.2,6.0,81.4,4.1,12.3,29.6,44.1,9.9,2.2,54.0,3.5,83.6,2.5
2023,3,Spelling,South Australia,Parental education,Parental education: Year 11,,"1,420",91.2,"1,295",356.2,7.1,91.5,7.1,24.4,29.5,32.8,6.2,1.5,39.0,3.5,68.5,3.3
2023,3,Spelling,South Australia,Parental education,Parental education: not stated,,789,88.1,695,378.7,11.5,92.4,8.0,16.8,27.6,37.2,10.4,2.7,47.6,5.3,75.2,4.9
2023,3,Spelling,South Australia,Parental occupation,Senior managers and professionals,,"6,391",96.3,"6,157",422.6,3.1,75.1,1.3,4.5,23.7,51.7,18.8,1.3,70.5,1.8,94.2,0.8
2023,3,Spelling,South Australia,Parental occupation,Other managers and associate professionals,,"4,824",95.1,"4,589",410.9,3.5,78.1,1.7,7.1,26.1,49.5,15.6,1.5,65.1,1.9,91.2,1.1
2023,3,Spelling,South Australia,Parental occupation,"Skilled trades, clerical and sales",,"3,737",95.0,"3,552",397.4,3.7,79.8,2.4,10.1,30.1,45.7,11.7,1.3,57.4,2.2,87.6,1.4
2023,3,Spelling,South Australia,Parental occupation,"Unskilled manual, office & sales",,"2,933",94.7,"2,779",389.2,4.2,83.3,3.4,12.8,29.7,43.1,10.9,1.4,54.0,2.5,83.7,1.8
2023,3,Spelling,South Australia,Parental occupation,Not in paid work for 12 months,,"1,177",89.6,"1,055",368.4,7.1,89.8,7.6,19.1,30.9,34.4,7.9,2.2,42.3,3.5,73.3,3.5
2023,3,Spelling,South Australia,Parental occupation,Parental occupation not stated/unknown,,"2,046",90.5,"1,851",371.9,6.9,92.6,9.2,19.0,27.6,35.3,8.9,1.7,44.3,3.4,71.9,3.0
2023,3,Spelling,South Australia,Indigeneity by ABS remoteness,Indigenous major cities,,670,86.3,578,349.4,7.8,87.1,8.8,25.3,30.4,30.9,4.5,1.6,35.4,4.3,65.9,4.0
2023,3,Spelling,South Australia,Indigeneity by ABS remoteness,Indigenous inner regional,,111,90.1,100,339.1,19.1,93.0,2.7,31.0,33.2,28.5,4.7,3.9,33.2,10.4,66.3,10.1
2023,3,Spelling,South Australia,Indigeneity by ABS remoteness,Indigenous outer regional,,269,85.5,230,339.1,12.8,89.4,5.2,29.8,31.2,30.3,3.5,2.8,33.8,6.9,65.0,7.4
2023,3,Spelling,South Australia,Indigeneity by ABS remoteness,Indigenous remote,,55,96.4,53,332.8,37.2,87.6,10.9,30.2,32.4,23.3,3.3,6.8,26.5,16.6,58.9,16.9
2023,3,Spelling,South Australia,Indigeneity by ABS remoteness,Indigenous very remote,,99,61.6,61,301.2,35.6,96.0,13.1,39.6,26.5,19.8,1.0,1.7,20.8,11.4,47.3,15.5
2023,3,Spelling,South Australia,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"15,518",95.3,"14,796",412.8,3.5,79.1,2.9,7.0,25.0,49.0,16.1,1.2,65.1,1.8,90.1,1.2
2023,3,Spelling,South Australia,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"1,617",94.9,"1,534",384.3,7.3,82.3,2.2,13.6,32.9,41.8,9.6,1.8,51.4,4.1,84.3,2.8
2023,3,Spelling,South Australia,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"1,994",95.3,"1,900",388.2,5.3,80.2,1.7,11.9,33.2,42.9,10.4,1.8,53.2,2.9,86.4,2.1
2023,3,Spelling,South Australia,Indigeneity by ABS remoteness,Non-Indigenous remote,,473,96.4,456,379.7,9.6,79.9,3.4,13.5,36.9,37.2,9.0,3.9,46.2,5.4,83.1,3.9
2023,3,Spelling,South Australia,Indigeneity by ABS remoteness,Non-Indigenous very remote,,85,92.9,79,386.5,17.2,80.0,1.2,12.7,33.6,44.0,8.5,4.7,52.5,11.3,86.1,7.1
2023,3,Spelling,Western Australia,All,All,,"35,697",95.2,"33,967",395.8,3.0,89.3,1.6,12.5,28.0,43.6,14.2,0.9,57.8,1.3,85.8,0.9
2023,3,Spelling,Western Australia,Gender,Male,,"18,410",94.6,"17,409",393.0,3.2,92.1,2.1,14.1,27.6,42.1,14.1,0.9,56.2,1.5,83.8,1.1
2023,3,Spelling,Western Australia,Gender,Female,,"17,285",95.8,"16,556",398.8,3.1,86.2,1.1,10.9,28.4,45.2,14.3,1.0,59.5,1.5,88.0,0.9
2023,3,Spelling,Western Australia,Indigeneity,Indigenous,,"2,686",82.2,"2,209",307.6,6.0,100.4,2.2,44.8,27.8,21.9,3.3,0.8,25.2,2.1,53.0,2.9
2023,3,Spelling,Western Australia,Indigeneity,Non-Indigenous,,"32,688",96.3,"31,468",403.2,2.7,84.2,1.6,9.8,28.0,45.4,15.2,1.0,60.6,1.3,88.6,0.7
2023,3,Spelling,Western Australia,ABS remoteness,Major cities,,"27,968",96.1,"26,885",405.4,3.2,85.8,1.7,9.9,26.6,45.7,16.1,1.1,61.8,1.5,88.4,0.9
2023,3,Spelling,Western Australia,ABS remoteness,Inner regional,,"2,965",94.5,"2,801",372.7,5.8,84.0,1.2,16.5,35.5,39.2,7.6,1.3,46.8,2.7,82.3,2.5
2023,3,Spelling,Western Australia,ABS remoteness,Outer regional,,"2,425",93.0,"2,256",366.8,6.6,88.8,1.3,20.0,34.1,36.6,8.0,1.3,44.7,3.0,78.7,3.1
2023,3,Spelling,Western Australia,ABS remoteness,Remote,,"1,422",93.3,"1,327",361.7,13.8,95.2,1.2,22.7,31.2,37.4,7.5,2.7,44.9,6.1,76.1,5.1
2023,3,Spelling,Western Australia,ABS remoteness,Very remote,,884,75.6,668,303.3,16.3,106.0,0.7,47.5,26.0,22.1,3.8,1.5,25.9,5.7,51.9,7.6
2023,3,Spelling,Western Australia,Language background,Non-LBOTE,^,"18,112",95.1,"17,227",386.5,2.5,83.3,1.2,13.0,32.2,43.4,10.3,0.6,53.6,1.4,85.8,0.9
2023,3,Spelling,Western Australia,Language background,LBOTE,^,"11,178",95.0,"10,614",418.2,5.1,94.3,2.8,10.1,19.6,45.4,22.1,1.8,67.5,2.1,87.1,1.5
2023,3,Spelling,Western Australia,Parental education,Parental education: bachelor,,"16,230",97.0,"15,738",424.8,2.9,79.4,1.5,5.0,23.0,49.6,20.9,1.3,70.5,1.4,93.5,0.6
2023,3,Spelling,Western Australia,Parental education,Parental education: diploma,,"4,662",96.1,"4,482",391.5,3.1,81.6,1.1,11.6,31.6,43.9,11.7,1.1,55.6,2.0,87.2,1.2
2023,3,Spelling,Western Australia,Parental education,Parental education: certificate,,"8,404",95.0,"7,988",374.5,2.7,83.8,1.3,16.6,34.1,40.1,7.8,0.8,47.9,1.5,82.0,1.2
2023,3,Spelling,Western Australia,Parental education,Parental education: Year 12,,"2,091",94.0,"1,965",374.7,5.0,91.9,2.5,18.7,30.0,39.3,9.4,1.5,48.7,2.5,78.7,2.5
2023,3,Spelling,Western Australia,Parental education,Parental education: Year 11,,"2,251",88.9,"2,001",333.5,6.0,96.8,2.5,33.4,32.0,27.6,4.5,1.0,32.2,2.6,64.1,2.8
2023,3,Spelling,Western Australia,Parental education,Parental education: not stated,,"2,059",87.1,"1,793",353.0,12.9,106.3,3.0,28.2,27.7,32.0,9.1,3.0,41.1,4.9,68.8,4.4
2023,3,Spelling,Western Australia,Parental occupation,Senior managers and professionals,,"11,069",97.3,"10,769",420.3,3.0,79.9,1.0,5.7,24.6,49.1,19.6,1.4,68.7,1.5,93.3,0.7
2023,3,Spelling,Western Australia,Parental occupation,Other managers and associate professionals,,"7,321",96.7,"7,083",404.6,3.2,81.8,1.0,8.7,28.7,46.6,15.0,1.3,61.6,1.7,90.3,1.1
2023,3,Spelling,Western Australia,Parental occupation,"Skilled trades, clerical and sales",,"7,148",95.9,"6,852",390.3,2.9,83.0,1.7,12.1,31.9,42.9,11.4,1.2,54.3,1.6,86.2,1.1
2023,3,Spelling,Western Australia,Parental occupation,"Unskilled manual, office & sales",,"4,355",95.2,"4,144",382.8,4.6,91.4,1.8,17.0,28.8,40.9,11.5,1.3,52.4,2.3,81.3,1.6
2023,3,Spelling,Western Australia,Parental occupation,Not in paid work for 12 months,,"2,216",88.5,"1,961",343.1,6.6,102.2,4.0,31.4,28.4,29.4,6.9,1.4,36.3,2.7,64.7,2.9
2023,3,Spelling,Western Australia,Parental occupation,Parental occupation not stated/unknown,,"3,588",88.0,"3,158",360.0,8.2,103.1,2.8,25.5,28.0,34.1,9.6,1.9,43.6,3.3,71.6,3.0
2023,3,Spelling,Western Australia,Indigeneity by ABS remoteness,Indigenous major cities,,"1,258",87.4,"1,099",330.5,6.4,94.7,2.5,34.7,32.1,26.3,4.4,1.3,30.7,3.4,62.8,3.5
2023,3,Spelling,Western Australia,Indigeneity by ABS remoteness,Indigenous inner regional,,191,86.4,165,313.4,17.3,98.5,2.6,44.7,24.0,25.9,2.8,2.6,28.7,7.6,52.7,7.7
2023,3,Spelling,Western Australia,Indigeneity by ABS remoteness,Indigenous outer regional,,380,87.6,333,304.7,15.6,100.0,2.4,45.8,27.9,20.4,3.5,2.1,23.8,5.8,51.8,7.9
2023,3,Spelling,Western Australia,Indigeneity by ABS remoteness,Indigenous remote,,350,83.1,291,301.5,16.9,102.4,2.3,46.5,27.1,21.5,2.6,2.2,24.2,6.0,51.3,7.3
2023,3,Spelling,Western Australia,Indigeneity by ABS remoteness,Indigenous very remote,,507,63.3,321,255.9,12.4,93.9,1.0,68.1,19.3,10.8,0.8,1.0,11.7,4.3,30.9,6.3
2023,3,Spelling,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"26,493",96.6,"25,586",409.2,3.0,83.6,1.7,8.6,26.3,46.6,16.7,1.1,63.3,1.4,89.7,0.8
2023,3,Spelling,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"2,749",95.1,"2,614",376.9,5.5,81.1,1.1,14.5,36.4,40.2,7.9,1.4,48.1,2.7,84.5,2.3
2023,3,Spelling,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"2,027",94.2,"1,909",378.4,5.0,81.2,1.1,15.1,35.3,39.7,8.9,1.4,48.6,3.2,83.9,2.3
2023,3,Spelling,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous remote,,"1,055",96.9,"1,022",381.8,11.4,83.9,0.9,14.7,32.4,42.9,9.2,3.3,52.1,5.9,84.5,3.9
2023,3,Spelling,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous very remote,,363,92.6,336,367.7,12.2,85.2,0.3,19.4,34.9,37.7,7.7,2.8,45.4,7.0,80.3,4.8
2023,3,Spelling,Tasmania,All,All,,"6,375",96.6,"6,159",383.6,5.3,90.3,2.5,15.6,30.0,40.4,11.5,1.3,51.9,2.4,81.9,2.1
2023,3,Spelling,Tasmania,Gender,Male,,"3,234",95.7,"3,096",377.5,6.1,94.3,3.4,18.4,29.6,36.8,11.8,1.4,48.6,2.8,78.2,2.6
2023,3,Spelling,Tasmania,Gender,Female,,"3,141",97.5,"3,063",389.7,5.5,85.7,1.5,12.8,30.4,44.1,11.1,1.6,55.3,2.8,85.7,1.9
2023,3,Spelling,Tasmania,Indigeneity,Indigenous,,726,95.6,694,347.0,7.3,90.4,2.1,28.1,33.3,31.2,5.3,1.7,36.6,3.8,69.9,4.5
2023,3,Spelling,Tasmania,Indigeneity,Non-Indigenous,,"5,427",96.7,"5,248",389.0,5.1,89.0,2.5,13.8,29.6,41.7,12.4,1.4,54.1,2.4,83.7,1.9
2023,3,Spelling,Tasmania,ABS remoteness,Major cities,-,,,,,,,,,,,,,,,,
2023,3,Spelling,Tasmania,ABS remoteness,Inner regional,,"4,133",96.5,"3,988",392.5,6.8,89.4,2.3,13.1,28.8,42.4,13.3,1.7,55.7,3.1,84.5,2.5
2023,3,Spelling,Tasmania,ABS remoteness,Outer regional,,"2,138",96.8,"2,070",367.2,6.7,89.4,2.8,20.2,32.0,37.1,7.8,1.3,45.0,3.1,77.0,2.9
2023,3,Spelling,Tasmania,ABS remoteness,Remote,,65,98.5,64,346.2,34.9,97.1,3.1,25.5,35.1,29.2,7.1,8.6,36.3,13.3,71.4,18.1
2023,3,Spelling,Tasmania,ABS remoteness,Very remote,n.p.,,,,,,,,,,,,,,,,
2023,3,Spelling,Tasmania,Language background,Non-LBOTE,,"5,560",96.8,"5,382",378.9,5.1,90.1,2.1,16.8,31.2,39.5,10.4,1.1,49.9,2.3,81.1,2.1
2023,3,Spelling,Tasmania,Language background,LBOTE,,643,95.6,615,425.6,10.0,81.5,5.8,5.5,19.9,48.1,20.7,4.9,68.8,5.0,88.8,2.7
2023,3,Spelling,Tasmania,Parental education,Parental education: bachelor,,"2,418",97.4,"2,354",414.7,4.9,81.6,1.7,6.9,26.1,47.1,18.3,1.9,65.4,2.7,91.5,1.6
2023,3,Spelling,Tasmania,Parental education,Parental education: diploma,,649,96.1,624,384.0,7.3,82.8,1.8,14.5,31.5,42.2,10.0,2.9,52.2,4.7,83.7,3.4
2023,3,Spelling,Tasmania,Parental education,Parental education: certificate,,"2,193",96.9,"2,124",364.1,5.2,87.6,2.7,20.4,33.4,36.7,6.7,1.3,43.4,2.8,76.9,2.4
2023,3,Spelling,Tasmania,Parental education,Parental education: Year 12,,319,95.3,304,361.4,13.4,98.2,4.1,23.1,29.2,35.9,7.6,3.2,43.6,6.3,72.8,6.5
2023,3,Spelling,Tasmania,Parental education,Parental education: Year 11,,598,95.5,571,342.1,10.4,95.0,3.8,30.1,31.2,29.7,5.2,2.1,34.8,4.6,66.1,4.6
2023,3,Spelling,Tasmania,Parental education,Parental education: not stated,,198,91.9,182,372.2,22.0,98.2,5.1,17.6,32.3,33.8,11.2,5.7,45.1,10.0,77.4,9.1
2023,3,Spelling,Tasmania,Parental occupation,Senior managers and professionals,,"1,804",97.3,"1,755",410.5,5.8,82.5,1.1,7.9,27.1,47.1,16.7,2.4,63.9,3.2,91.0,2.0
2023,3,Spelling,Tasmania,Parental occupation,Other managers and associate professionals,,"1,383",98.0,"1,356",393.0,5.7,84.9,1.9,12.3,30.2,42.6,13.0,2.0,55.6,3.2,85.8,2.2
2023,3,Spelling,Tasmania,Parental occupation,"Skilled trades, clerical and sales",,"1,414",96.5,"1,365",374.8,6.1,86.7,1.8,17.0,33.1,39.4,8.7,1.8,48.1,3.1,81.2,2.7
2023,3,Spelling,Tasmania,Parental occupation,"Unskilled manual, office & sales",,"1,038",95.9,995,361.1,8.3,93.0,3.3,23.2,31.1,34.5,7.9,2.2,42.4,4.1,73.5,3.4
2023,3,Spelling,Tasmania,Parental occupation,Not in paid work for 12 months,,440,95.0,418,329.8,11.6,98.8,8.4,33.5,27.4,26.5,4.2,1.9,30.7,5.0,58.1,5.7
2023,3,Spelling,Tasmania,Parental occupation,Parental occupation not stated/unknown,,296,91.2,270,367.7,16.8,95.2,5.1,18.9,31.6,35.4,9.1,4.2,44.5,8.0,76.0,6.8
2023,3,Spelling,Tasmania,Indigeneity by ABS remoteness,Indigenous major cities,-,,,,,,,,,,,,,,,,
2023,3,Spelling,Tasmania,Indigeneity by ABS remoteness,Indigenous inner regional,,354,94.6,335,345.7,11.6,91.2,1.4,27.7,35.5,29.6,5.8,2.3,35.4,6.2,70.9,6.1
2023,3,Spelling,Tasmania,Indigeneity by ABS remoteness,Indigenous outer regional,,363,96.7,351,349.3,9.0,88.9,2.8,27.9,31.4,32.9,5.0,2.7,37.9,4.7,69.3,6.2
2023,3,Spelling,Tasmania,Indigeneity by ABS remoteness,Indigenous remote,n.p.,,,,,,,,,,,,,,,,
2023,3,Spelling,Tasmania,Indigeneity by ABS remoteness,Indigenous very remote,n.p.,,,,,,,,,,,,,,,,
2023,3,Spelling,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous major cities,-,,,,,,,,,,,,,,,,
2023,3,Spelling,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"3,642",96.6,"3,518",398.0,6.1,87.5,2.4,11.4,28.2,43.7,14.3,1.8,58.0,3.0,86.2,2.3
2023,3,Spelling,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"1,704",96.9,"1,651",371.2,7.1,89.1,2.8,18.6,32.0,38.2,8.5,1.6,46.7,3.4,78.7,3.1
2023,3,Spelling,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous remote,,58,98.3,57,349.5,29.3,92.0,3.4,23.4,37.6,28.3,7.2,8.0,35.5,11.6,73.1,17.5
2023,3,Spelling,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous very remote,n.p.,,,,,,,,,,,,,,,,
2023,3,Spelling,Northern Territory,All,All,#,"3,398",80.4,"2,732",315.2,18.8,130.7,3.6,38.6,23.6,27.4,6.8,1.6,34.2,4.9,57.8,6.3
2023,3,Spelling,Northern Territory,Gender,Male,,"1,753",79.9,"1,401",311.4,19.3,131.3,5.0,39.2,23.3,25.8,6.7,1.6,32.5,5.0,55.8,6.6
2023,3,Spelling,Northern Territory,Gender,Female,,"1,645",80.9,"1,331",319.3,19.3,130.0,2.2,38.0,23.9,29.0,6.9,2.0,35.9,5.2,59.8,6.5
2023,3,Spelling,Northern Territory,Indigeneity,Indigenous,,"1,376",60.5,832,216.4,18.9,119.2,4.3,71.7,14.0,8.8,1.3,0.9,10.0,3.0,24.0,5.4
2023,3,Spelling,Northern Territory,Indigeneity,Non-Indigenous,,"2,005",94.2,"1,889",381.9,8.5,89.1,3.1,16.1,30.1,40.2,10.5,2.0,50.7,4.3,80.8,3.5
2023,3,Spelling,Northern Territory,ABS remoteness,Major cities,-,,,,,,,,,,,,,,,,
2023,3,Spelling,Northern Territory,ABS remoteness,Inner regional,-,,,,,,,,,,,,,,,,
2023,3,Spelling,Northern Territory,ABS remoteness,Outer regional,,"1,934",94.1,"1,820",369.4,11.8,98.8,5.0,21.2,28.0,35.9,10.0,2.1,45.9,5.4,73.9,5.2
2023,3,Spelling,Northern Territory,ABS remoteness,Remote,,693,74.6,517,301.4,35.8,126.8,2.3,43.1,24.8,25.3,4.5,2.2,29.8,9.1,54.5,13.2
2023,3,Spelling,Northern Territory,ABS remoteness,Very remote,,755,51.9,392,193.1,31.6,117.6,1.5,79.4,11.0,7.6,0.5,0.9,8.1,6.1,19.1,10.0
2023,3,Spelling,Northern Territory,Language background,Non-LBOTE,,"1,696",93.0,"1,577",358.2,9.6,96.1,3.3,22.8,32.1,34.8,7.0,2.0,41.8,4.2,73.9,4.2
2023,3,Spelling,Northern Territory,Language background,LBOTE,,"1,617",67.9,"1,098",271.3,27.5,146.1,3.8,54.8,14.7,20.1,6.5,2.0,26.7,6.7,41.4,8.3
2023,3,Spelling,Northern Territory,Parental education,Parental education: bachelor,,"1,219",93.6,"1,141",390.0,9.3,93.1,3.6,14.5,26.5,42.5,12.8,2.8,55.4,5.0,81.9,3.7
2023,3,Spelling,Northern Territory,Parental education,Parental education: diploma,,416,90.1,375,352.9,13.9,101.2,5.0,24.0,31.8,32.1,7.1,3.2,39.2,6.5,71.0,6.5
2023,3,Spelling,Northern Territory,Parental education,Parental education: certificate,,733,87.3,640,324.4,12.7,104.9,3.3,35.1,30.8,26.9,3.9,2.1,30.9,4.5,61.6,5.6
2023,3,Spelling,Northern Territory,Parental education,Parental education: Year 12,,181,73.5,133,263.5,36.7,133.7,5.5,53.0,19.7,19.1,2.7,3.0,21.8,8.3,41.4,11.3
2023,3,Spelling,Northern Territory,Parental education,Parental education: Year 11,,763,52.3,399,184.4,18.0,109.5,2.9,83.0,9.0,4.4,0.7,0.6,5.1,2.2,14.1,4.5
2023,3,Spelling,Northern Territory,Parental education,Parental education: not stated,,86,51.2,44,275.0,65.0,134.4,2.3,57.2,18.8,14.7,7.0,7.4,21.6,16.0,40.5,23.6
2023,3,Spelling,Northern Territory,Parental occupation,Senior managers and professionals,,961,92.6,890,385.3,11.5,94.3,2.3,15.8,27.8,41.9,12.3,3.3,54.2,5.2,81.9,3.8
2023,3,Spelling,Northern Territory,Parental occupation,Other managers and associate professionals,,529,92.1,487,372.3,10.9,92.6,2.6,20.2,29.9,38.8,8.5,2.2,47.3,6.1,77.2,4.8
2023,3,Spelling,Northern Territory,Parental occupation,"Skilled trades, clerical and sales",,623,91.2,568,345.2,11.6,100.5,3.7,28.0,31.4,30.5,6.3,2.4,36.9,5.1,68.3,5.1
2023,3,Spelling,Northern Territory,Parental occupation,"Unskilled manual, office & sales",,412,76.7,316,289.8,21.7,124.7,5.6,46.0,24.0,19.7,4.7,3.0,24.4,5.9,48.4,7.7
2023,3,Spelling,Northern Territory,Parental occupation,Not in paid work for 12 months,,774,53.7,416,183.4,17.9,110.0,4.8,81.4,8.4,4.9,0.5,0.6,5.4,2.3,13.8,3.9
2023,3,Spelling,Northern Territory,Parental occupation,Parental occupation not stated/unknown,,99,55.6,55,251.3,53.7,141.8,4.0,60.0,17.2,13.1,5.7,5.8,18.8,12.1,36.0,17.2
2023,3,Spelling,Northern Territory,Indigeneity by ABS remoteness,Indigenous major cities,-,,,,,,,,,,,,,,,,
2023,3,Spelling,Northern Territory,Indigeneity by ABS remoteness,Indigenous inner regional,-,,,,,,,,,,,,,,,,
2023,3,Spelling,Northern Territory,Indigeneity by ABS remoteness,Indigenous outer regional,,397,86.6,344,304.9,17.8,105.5,9.1,41.9,25.6,20.1,3.3,2.0,23.4,6.2,49.0,8.7
